r,gtt,grr,phi,gtt_schw,grr_schw
1.161599561000708469e+01,9.170678958834045380e-01,1.095658396534711088e+00,1.315981779845813160e-01,9.139118131950301205e-01,1.094197476782804879e+00
1.162134646739289856e+01,9.171042377107756494e-01,1.095609702002206642e+00,1.315400933075874801e-01,9.139514510813533388e-01,1.094150021663445216e+00
1.162669978962767914e+01,9.171405633909167632e-01,1.095561034515523335e+00,1.314819818741421731e-01,9.139910707170652016e-01,1.094102592507230076e+00
1.163205557784684707e+01,9.171768729347670179e-01,1.095512394057397865e+00,1.314238436719201431e-01,9.140306721105689869e-01,1.094055189297883146e+00
1.163741383318634703e+01,9.172131663532585577e-01,1.095463780610581361e+00,1.313656786885904759e-01,9.140702552702640871e-01,1.094007812019141657e+00
1.164277455678264772e+01,9.172494436573117582e-01,1.095415194157834726e+00,1.313074869118165677e-01,9.141098202045458976e-01,1.093960460654754607e+00
1.164813774977274718e+01,9.172857048578396677e-01,1.095366634681933293e+00,1.312492683292560414e-01,9.141493669218060392e-01,1.093913135188483210e+00
1.165350341329414618e+01,9.173219499657444542e-01,1.095318102165665941e+00,1.311910229285611351e-01,9.141888954304321357e-01,1.093865835604101333e+00
1.165887154848489438e+01,9.173581789919210694e-01,1.095269596591833983e+00,1.311327838410593360e-01,9.142284057388081475e-01,1.093818561885394391e+00
1.166424215648355123e+01,9.173943919472538067e-01,1.095221117943251610e+00,1.310757497572727082e-01,9.142678978553140379e-01,1.093771314016160900e+00
1.166961523842920734e+01,9.174305888426182998e-01,1.095172666202746115e+00,1.310186894009857661e-01,9.143073717883259954e-01,1.093724091980210922e+00
1.167499079546147556e+01,9.174667696888808566e-01,1.095124241353157668e+00,1.309616027600961630e-01,9.143468275462162120e-01,1.093676895761367396e+00
1.168036882872049276e+01,9.175029344968990141e-01,1.095075843377339542e+00,1.309044898224960285e-01,9.143862651373532158e-01,1.093629725343464587e+00
1.168574933934692162e+01,9.175390832775206507e-01,1.095027472258157664e+00,1.308473505760719136e-01,9.144256845701016490e-01,1.093582580710349639e+00
1.169113232848195238e+01,9.175752160415843184e-01,1.094979127978490840e+00,1.307901850087047624e-01,9.144650858528220461e-01,1.093535461845882129e+00
1.169651779726729757e+01,9.176113327999203539e-01,1.094930810521232090e+00,1.307329931082699681e-01,9.145044689938714999e-01,1.093488368733932736e+00
1.170190574684519724e+01,9.176474335633476587e-01,1.094882519869284421e+00,1.306757748626372617e-01,9.145438340016028844e-01,1.093441301358385465e+00
1.170729617835841729e+01,9.176835183426791387e-01,1.094834256005566830e+00,1.306185302596709064e-01,9.145831808843655208e-01,1.093394259703135862e+00
1.171268909295025296e+01,9.177195871487155987e-01,1.094786018913008974e+00,1.305612592872294753e-01,9.146225096505046226e-01,1.093347243752091469e+00
1.171808449176451994e+01,9.177556399922500718e-01,1.094737808574554716e+00,1.305039619331660183e-01,9.146618203083617393e-01,1.093300253489172702e+00
1.172348237594556508e+01,9.177916768840662654e-01,1.094689624973160358e+00,1.304466381853279233e-01,9.147011128662745350e-01,1.093253288898311304e+00
1.172888274663826458e+01,9.178276978349375614e-01,1.094641468091793968e+00,1.303892880315570268e-01,9.147403873325768986e-01,1.093206349963451229e+00
1.173428560498801509e+01,9.178637028556299038e-01,1.094593337913438713e+00,1.303319114596895589e-01,9.147796437155987226e-01,1.093159436668549089e+00
1.173969095214074976e+01,9.178996919568986890e-01,1.094545234421088198e+00,1.302745084575561152e-01,9.148188820236661245e-01,1.093112548997573263e+00
1.174509878924291861e+01,9.179356651494895436e-01,1.094497157597750236e+00,1.302170790129817679e-01,9.148581022651015582e-01,1.093065686934504122e+00
1.175050911744151172e+01,9.179716224441410999e-01,1.094449107426445078e+00,1.301596231137858162e-01,9.148973044482233696e-01,1.093018850463334024e+00
1.175592193788403783e+01,9.180075638515808878e-01,1.094401083890205406e+00,1.301021407477821745e-01,9.149364885813463522e-01,1.092972039568067544e+00
1.176133725171854039e+01,9.180434893825276665e-01,1.094353086972077671e+00,1.300446319027789566e-01,9.149756546727811912e-01,1.092925254232721244e+00
1.176675506009358863e+01,9.180793990476904254e-01,1.094305116655120091e+00,1.299870965665787248e-01,9.150148027308349086e-01,1.092878494441324122e+00
1.177217536415828114e+01,9.181152928577697159e-01,1.094257172922403099e+00,1.299295347269784351e-01,9.150539327638107512e-01,1.092831760177916278e+00
1.177759816506225299e+01,9.181511708234564306e-01,1.094209255757012222e+00,1.298719463717693812e-01,9.150930447800080803e-01,1.092785051426550691e+00
1.178302346395565081e+01,9.181870329554318033e-01,1.094161365142042763e+00,1.298143314887373612e-01,9.151321387877222602e-01,1.092738368171292107e+00
1.178845126198916837e+01,9.182228792643689630e-01,1.094113501060605120e+00,1.297566900656623723e-01,9.151712147952452137e-01,1.092691710396216820e+00
1.179388156031402168e+01,9.182587097609303806e-01,1.094065663495820795e+00,1.296990220903188884e-01,9.152102728108646446e-01,1.092645078085413779e+00
1.179931436008196144e+01,9.182945244557702003e-01,1.094017852430824611e+00,1.296425788040666549e-01,9.152493128428647040e-01,1.092598471222983258e+00
1.180474966244526591e+01,9.183303233595325743e-01,1.093970067848765160e+00,1.295861109477839668e-01,9.152883348995257684e-01,1.092551889793037967e+00
1.181018746855674273e+01,9.183661064828527731e-01,1.093922309732801246e+00,1.295296170798311552e-01,9.153273389891241063e-01,1.092505333779702603e+00
1.181562777956973420e+01,9.184018738363571854e-01,1.093874578066106107e+00,1.294730971882260828e-01,9.153663251199324336e-01,1.092458803167113190e+00
1.182107059663811199e+01,9.184376254306620968e-01,1.093826872831866082e+00,1.294165512609810609e-01,9.154052933002194692e-01,1.092412297939418409e+00
1.182651592091627890e+01,9.184733612763744670e-01,1.093779194013277278e+00,1.293599792861028774e-01,9.154442435382504906e-01,1.092365818080778039e+00
1.183196375355917240e+01,9.185090813840925961e-01,1.093731541593552015e+00,1.293033812515927694e-01,9.154831758422865562e-01,1.092319363575364521e+00
1.183741409572225578e+01,9.185447857644049030e-01,1.093683915555913488e+00,1.292467571454465614e-01,9.155220902205849498e-01,1.092272934407362062e+00
1.184286694856153233e+01,9.185804744278918132e-01,1.093636315883597332e+00,1.291901069556544157e-01,9.155609866813996245e-01,1.092226530560966191e+00
1.184832231323353113e+01,9.186161473851220949e-01,1.093588742559852722e+00,1.291334306702010271e-01,9.155998652329799814e-01,1.092180152020384876e+00
1.185378019089531954e+01,9.186518046466569665e-01,1.093541195567939051e+00,1.290767282770655111e-01,9.156387258835723131e-01,1.092133798769837849e+00
1.185924058270449244e+01,9.186874462230476546e-01,1.093493674891131473e+00,1.290199997642215435e-01,9.156775686414188042e-01,1.092087470793556170e+00
1.186470348981918299e+01,9.187230721248365040e-01,1.093446180512715804e+00,1.289632451196371654e-01,9.157163935147577538e-01,1.092041168075783553e+00
1.187016891339805547e+01,9.187586823625562005e-01,1.093398712415991181e+00,1.289064643312748670e-01,9.157552005118239080e-01,1.091994890600775037e+00
1.187563685460030527e+01,9.187942769467302151e-01,1.093351270584268287e+00,1.288496573870916984e-01,9.157939896408480163e-01,1.091948638352797651e+00
1.188110731458566782e+01,9.188298558878723599e-01,1.093303855000871794e+00,1.287928242750390473e-01,9.158327609100571642e-01,1.091902411316129751e+00
1.188658029451440967e+01,9.188654191964870099e-01,1.093256465649136588e+00,1.287359649830628061e-01,9.158715143276746629e-01,1.091856209475062123e+00
1.189205579554732850e+01,9.189009668830708799e-01,1.093209102512413100e+00,1.286790794991033438e-01,9.159102499019199373e-01,1.091810032813897102e+00
1.189753381884576378e+01,9.189364989581086940e-01,1.093161765574061972e+00,1.286221678110953948e-01,9.159489676410086378e-01,1.091763881316948792e+00
1.190301436557158254e+01,9.189720154320776269e-01,1.093114454817457615e+00,1.285652299069681981e-01,9.159876675531526402e-01,1.091717754968543064e+00
1.190849743688719720e+01,9.190075163154447502e-01,1.093067170225985318e+00,1.285082657746453583e-01,9.160263496465601563e-01,1.091671653753017335e+00
1.191398303395553882e+01,9.190430016186686979e-01,1.093019911783044362e+00,1.284512754020450676e-01,9.160650139294355121e-01,1.091625577654721013e+00
1.191947115794009093e+01,9.190784713521981120e-01,1.092972679472046904e+00,1.283942587770798283e-01,9.161036604099792591e-01,1.091579526658014831e+00
1.192496181000486288e+01,9.191139255264713093e-01,1.092925473276414872e+00,1.283372158876565916e-01,9.161422890963881738e-01,1.091533500747272178e+00
1.193045499131440579e+01,9.191493641519188351e-01,1.092878293179586180e+00,1.282801467216767299e-01,9.161808999968552580e-01,1.091487499906876879e+00
1.193595070303380368e+01,9.191847872389610208e-01,1.092831139165008070e+00,1.282242564012860686e-01,9.162194931195697389e-01,1.091441524121225637e+00
1.194144894632868237e+01,9.192201947980093157e-01,1.092784011216141771e+00,1.281683756845715949e-01,9.162580684727171798e-01,1.091395573374725814e+00
1.194694972236519703e+01,9.192555868394656216e-01,1.092736909316460725e+00,1.281124692266502885e-01,9.162966260644792582e-01,1.091349647651797206e+00
1.195245303231004641e+01,9.192909633737221808e-01,1.092689833449451253e+00,1.280565370156645510e-01,9.163351659030338769e-01,1.091303746936870711e+00
1.195795887733046392e+01,9.193263244111616883e-01,1.092642783598610556e+00,1.280005790397513443e-01,9.163736879965551640e-01,1.091257871214389663e+00
1.196346725859421944e+01,9.193616699621581789e-01,1.092595759747449602e+00,1.279445952870422176e-01,9.164121923532136949e-01,1.091212020468807831e+00
1.196897817726962288e+01,9.193970000370759177e-01,1.092548761879490682e+00,1.278885857456631414e-01,9.164506789811759369e-01,1.091166194684591639e+00
1.197449163452552412e+01,9.194323146462695107e-01,1.092501789978269411e+00,1.278325504037346738e-01,9.164891478886048048e-01,1.091120393846218839e+00
1.198000763153130599e+01,9.194676138000852372e-01,1.092454844027334282e+00,1.277764892493719606e-01,9.165275990836594389e-01,1.091074617938178726e+00
1.198552616945689486e+01,9.195028975088588297e-01,1.092407924010243114e+00,1.277204022706845965e-01,9.165660325744953152e-01,1.091028866944972142e+00
1.199104724947275358e+01,9.195381657829168054e-01,1.092361029910569492e+00,1.276642894557766805e-01,9.166044483692640243e-01,1.090983140851111255e+00
1.199657087274988498e+01,9.195734186325766890e-01,1.092314161711897214e+00,1.276081507927469272e-01,9.166428464761132711e-01,1.090937439641120887e+00
1.200209704045983194e+01,9.196086560681465683e-01,1.092267319397823178e+00,1.275519862696884721e-01,9.166812269031873184e-01,1.090891763299535855e+00
1.200762575377467556e+01,9.196438780999247609e-01,1.092220502951957162e+00,1.274957958746890385e-01,9.167195896586264325e-01,1.090846111810903851e+00
1.201315701386703871e+01,9.196790847382007028e-01,1.092173712357919602e+00,1.274395795958307709e-01,9.167579347505673271e-01,1.090800485159783451e+00
1.201869082191008076e+01,9.197142759932541711e-01,1.092126947599344033e+00,1.273833374211904568e-01,9.167962621871427187e-01,1.090754883330744995e+00
1.202422717907750638e+01,9.197494518753551729e-01,1.092080208659877316e+00,1.273270693388392771e-01,9.168345719764818824e-01,1.090709306308370152e+00
1.202976608654355672e+01,9.197846123947652774e-01,1.092033495523176079e+00,1.272707753368430006e-01,9.168728641267102075e-01,1.090663754077252134e+00
1.203530754548302362e+01,9.198197575617348409e-01,1.091986808172911383e+00,1.272144554032617336e-01,9.169111386459491975e-01,1.090618226621995701e+00
1.204085155707121757e+01,9.198548873865075581e-01,1.091940146592765837e+00,1.271581095261503647e-01,9.169493955423168030e-01,1.090572723927217380e+00
1.204639812248401398e+01,9.198900018793152444e-01,1.091893510766434483e+00,1.271017376935580367e-01,9.169876348239272001e-01,1.090527245977545023e+00
1.205194724289781938e+01,9.199251010503809445e-01,1.091846900677623022e+00,1.270453398935284806e-01,9.170258564988909011e-01,1.090481792757617141e+00
1.205749891948958386e+01,9.199601849099194872e-01,1.091800316310051588e+00,1.269889161140999312e-01,9.170640605753144214e-01,1.090436364252085344e+00
1.206305315343679929e+01,9.199952534681350436e-01,1.091753757647451639e+00,1.269324663433051004e-01,9.171022470613008348e-01,1.090390960445611235e+00
1.206860994591749936e+01,9.200303067352222364e-01,1.091707224673565957e+00,1.268759905691711209e-01,9.171404159649492183e-01,1.090345581322868629e+00
1.207416929811026307e+01,9.200653447213670288e-01,1.091660717372150646e+00,1.268206485482235024e-01,9.171785672943553180e-01,1.090300226868542000e+00
1.207973121119421123e+01,9.201003674367458363e-01,1.091614235726973581e+00,1.267653496396841661e-01,9.172167010576107726e-01,1.090254897067328477e+00
1.208529568634900464e+01,9.201353748915253039e-01,1.091567779721814402e+00,1.267100252579453912e-01,9.172548172628035568e-01,1.090209591903935404e+00
1.209086272475485124e+01,9.201703670958620851e-01,1.091521349340464742e+00,1.266546753912730361e-01,9.172929159180180925e-01,1.090164311363082339e+00
1.209643232759250076e+01,9.202053440599052836e-01,1.091474944566728889e+00,1.265993000279275749e-01,9.173309970313350270e-01,1.090119055429499495e+00
1.210200449604325001e+01,9.202403057937930120e-01,1.091428565384424232e+00,1.265438991561640691e-01,9.173690606108310108e-01,1.090073824087929300e+00
1.210757923128893410e+01,9.202752523076538349e-01,1.091382211777377709e+00,1.264884727642321682e-01,9.174071066645794748e-01,1.090028617323124838e+00
1.211315653451193697e+01,9.203101836116085455e-01,1.091335883729431133e+00,1.264330208403761369e-01,9.174451352006496307e-01,1.089983435119850741e+00
1.211873640689518616e+01,9.203450997157663904e-01,1.091289581224435645e+00,1.263775433728348274e-01,9.174831462271073601e-01,1.089938277462883187e+00
1.212431884962215456e+01,9.203800006302280678e-01,1.091243304246256818e+00,1.263220403498416244e-01,9.175211397520146583e-01,1.089893144337009456e+00
1.212990386387685859e+01,9.204148863650859491e-01,1.091197052778771104e+00,1.262665117596245279e-01,9.175591157834297462e-01,1.089848035727028375e+00
1.213549145084386183e+01,9.204497569304210813e-01,1.091150826805866503e+00,1.262109575904060976e-01,9.175970743294072918e-01,1.089802951617750093e+00
1.214108161170827316e+01,9.204846123363061849e-01,1.091104626311444781e+00,1.261553778304035089e-01,9.176350153979981883e-01,1.089757891993995420e+00
1.214667434765574860e+01,9.205194525928047655e-01,1.091058451279418140e+00,1.260997724678284138e-01,9.176729389972494433e-01,1.089712856840597377e+00
1.215226965987248597e+01,9.205542777099694485e-01,1.091012301693711439e+00,1.260441414908871904e-01,9.177108451352047336e-01,1.089667846142399865e+00
1.215786754954523374e+01,9.205890876978451987e-01,1.090966177538261750e+00,1.259884848877806107e-01,9.177487338199037392e-01,1.089622859884257888e+00
1.216346801786128573e+01,9.206238825664664338e-01,1.090920078797017245e+00,1.259328026467041728e-01,9.177866050593824765e-01,1.089577898051037774e+00
1.216907106600848820e+01,9.206586623258582458e-01,1.090874005453938311e+00,1.258770947558477404e-01,9.178244588616734090e-01,1.089532960627617619e+00
1.217467669517521855e+01,9.206934269860371778e-01,1.090827957492999101e+00,1.258213612033959594e-01,9.178622952348052255e-01,1.089488047598885734e+00
1.218028490655041551e+01,9.207281765570087817e-01,1.090781934898184202e+00,1.257656019775279521e-01,9.179001141868026181e-01,1.089443158949742863e+00
1.218589570132356315e+01,9.207629110487701718e-01,1.090735937653488419e+00,1.257098170664172898e-01,9.179379157256872812e-01,1.089398294665099964e+00
1.219150908068469441e+01,9.207976304713093585e-01,1.090689965742922096e+00,1.256540064582322147e-01,9.179756998594764683e-01,1.089353454729879989e+00
