r,gtt,grr,phi,gtt_schw,grr_schw
1.091958696790549466e+00,8.925404768511741027e-02,1.142211846846229939e+01,4.685695595803195390e-01,8.421444607825512296e-02,1.187444727797370625e+01
1.092461702770742171e+00,8.967979745192070085e-02,1.137814663411156779e+01,4.684718004435222682e-01,8.463610443847813247e-02,1.181528860094096878e+01
1.092964940458431622e+00,9.010554630592212955e-02,1.133530730386338803e+01,4.683739962744077334e-01,8.505756865306091097e-02,1.175674329557753772e+01
1.093468409960352883e+00,9.053138585535817906e-02,1.129344618067653094e+01,4.682761470522320835e-01,8.547883881139450857e-02,1.169880187781280334e+01
1.093972111383290091e+00,9.095740397029901392e-02,1.125240847545800094e+01,4.681782527562416973e-01,8.589991500282911918e-02,1.164145505809947423e+01
1.094476044834076456e+00,9.138368407692704087e-02,1.121204000438568826e+01,4.680803133656736836e-01,8.632079731667319233e-02,1.158469373645192491e+01
1.094980210419594702e+00,9.181030449511193292e-02,1.117218825253702974e+01,4.679823288597553810e-01,8.674148584219476543e-02,1.152850899763533121e+01
1.095484608246777070e+00,9.223733782385738766e-02,1.113270339718830648e+01,4.678842992177044136e-01,8.716198066862068661e-02,1.147289210650087377e+01
1.095989238422603984e+00,9.266485037872486397e-02,1.109343928469687945e+01,4.677862244187293017e-01,8.758228188513594858e-02,1.141783450346154183e+01
1.096494101054106274e+00,9.309290168484501971e-02,1.105425435544542268e+01,4.676881044420285183e-01,8.800238958088546504e-02,1.136332780010333643e+01
1.096999196248363617e+00,9.352154402860780869e-02,1.101501251190928699e+01,4.675899392667911547e-01,8.842230384497262730e-02,1.130936377492788480e+01
1.097504524112504765e+00,9.395082207061324076e-02,1.097558392549714590e+01,4.674917288721968101e-01,8.884202476645974844e-02,1.125593436922125257e+01
1.098010084753708426e+00,9.438077252192769717e-02,1.093584577841097527e+01,4.674185913185223140e-01,8.926155243436839637e-02,1.120303168304486974e+01
1.098515878279201941e+00,9.481142388516340669e-02,1.089568293736654780e+01,4.673600086620324223e-01,8.968088693767872766e-02,1.115064797134446906e+01
1.099021904796262827e+00,9.524279626137328869e-02,1.085498855660710049e+01,4.673013990196989709e-01,9.010002836533048676e-02,1.109877564017270757e+01
1.099528164412217235e+00,9.567490122322486190e-02,1.081366460822756004e+01,4.672427623790910700e-01,9.051897680622189579e-02,1.104740724302204136e+01
1.100034657234441493e+00,9.610774175441261225e-02,1.077162233839891492e+01,4.671840987277720569e-01,9.093773234921076476e-02,1.099653547726362213e+01
1.100541383370361004e+00,9.654131225476091094e-02,1.072878264864153408e+01,4.671254080532996067e-01,9.135629508311382541e-02,1.094615318068911769e+01
1.101048342927450463e+00,9.697559860999194203e-02,1.068507640183665863e+01,4.670666903432256212e-01,9.177466509670650918e-02,1.089625332815174374e+01
1.101555536013234304e+00,9.741057832467042710e-02,1.064044465318583121e+01,4.670079455850962291e-01,9.219284247872383542e-02,1.084682902830313367e+01
1.102062962735286922e+00,9.784622071639220708e-02,1.059483880682613766e+01,4.669491737664518416e-01,9.261082731786007827e-02,1.079787352042312598e+01
1.102570623201231337e+00,9.828248716887169611e-02,1.054822069928115624e+01,4.668903748748272631e-01,9.302861970276810055e-02,1.074938017133930046e+01
1.103078517518740975e+00,9.871933144119798831e-02,1.050056261137315694e+01,4.668315488977513028e-01,9.344621972206046401e-02,1.070134247243308678e+01
1.103586645795538335e+00,9.915670003016402445e-02,1.045184721063907318e+01,4.667726958227473300e-01,9.386362746430865212e-02,1.065375403673000854e+01
1.104095008139395873e+00,9.959453258225284267e-02,1.040206742667897366e+01,4.667138156373326074e-01,9.428084301804351419e-02,1.060660859607099127e+01
1.104603604658135563e+00,1.000327623515678416e-01,1.035122626222125852e+01,4.666549083290190136e-01,9.469786647175515437e-02,1.055989999836229387e+01
1.105112435459628895e+00,1.004713166997322216e-01,1.029933654301188994e+01,4.665959738853124317e-01,9.511469791389270956e-02,1.051362220490149113e+01
1.105621500651797096e+00,1.009101176335614747e-01,1.024642060992509052e+01,4.665370122937130271e-01,9.553133743286468249e-02,1.046776928777697613e+01
1.106130800342611575e+00,1.013490823761171306e-01,1.019250995695002437e+01,4.664780235417153031e-01,9.594778511703927482e-02,1.042233542733870699e+01
1.106640334640093037e+00,1.017881239665980736e-01,1.013764481893193015e+01,4.664190076168079346e-01,9.636404105474349890e-02,1.037731490973805748e+01
1.107150103652311701e+00,1.022271518844092980e-01,1.008187371313585956e+01,4.663599645064738231e-01,9.678010533426373296e-02,1.033270212453429693e+01
1.107660107487387968e+00,1.026660726926595518e-01,1.002525293885892133e+01,4.663008941981900968e-01,9.719597804384572104e-02,1.028849156236581841e+01
1.108170346253492200e+00,1.031047906962966471e-01,9.967846039441264239e+00,4.662417966794282220e-01,9.761165927169501710e-02,1.024467781268395505e+01
1.108680820058844052e+00,1.035432086100706306e-01,9.909723231118990228e+00,4.661826719376537254e-01,9.802714910597598585e-02,1.020125556154766677e+01
1.109191529011713584e+00,1.039812282315415726e-01,9.850960803222681861e+00,4.661235199603264712e-01,9.844244763481280192e-02,1.015821958947680592e+01
1.109702473220420371e+00,1.044187511143952057e-01,9.791640494257563887e+00,4.660643407349004952e-01,9.885755494628889473e-02,1.011556476936252480e+01
1.110213652793333949e+00,1.048556792374193691e-01,9.731848848402284702e+00,4.660051342488241155e-01,9.927247112844705956e-02,1.007328606443286745e+01
1.110725067838873592e+00,1.052919156646037191e-01,9.671676556937763181e+00,4.659025950846803488e-01,9.968719626928945754e-02,1.003137852627187421e+01
1.111236718465509199e+00,1.057273651919724416e-01,9.611217789064893324e+00,4.657717634140330354e-01,1.001017304567782817e-01,9.989837292890534570e+00
1.111748604781759742e+00,1.061619349769222925e-01,9.550569516492410926e+00,4.656408714763510259e-01,1.005160737788345360e-01,9.948657586848243639e+00
1.112260726896195040e+00,1.065955351460412120e-01,9.489830836073926079e+00,4.655099192438724720e-01,1.009302263233394781e-01,9.907834713422774442e+00
1.112773084917433986e+00,1.070280793775869599e-01,9.429102294650926197e+00,4.653789066888229242e-01,1.013441881781329545e-01,9.867364058827895690e+00
1.113285678954146318e+00,1.074594854550570133e-01,9.368485220112992451e+00,4.652478337834149991e-01,1.017579594310152880e-01,9.827241088476517561e+00
1.113798509115051516e+00,1.078896757885207808e-01,9.308081062525545235e+00,4.651167004998485455e-01,1.021715401697458336e-01,9.787461345288710035e+00
1.114311575508919239e+00,1.083185779006714117e-01,9.247990748993991872e+00,4.649855068103106448e-01,1.025849304820438679e-01,9.748020448042675312e+00
1.114824878244568884e+00,1.087461248748297082e-01,9.188314055739555286e+00,4.648542526869756664e-01,1.029981304555878108e-01,9.708914089767814559e+00
1.115338417430870255e+00,1.091722557624382611e-01,9.129149000652414969e+00,4.647229381020049344e-01,1.034111401780160033e-01,9.670138036178313357e+00
1.115852193176743778e+00,1.095969159478863697e-01,9.070591259368349313e+00,4.645915630275470054e-01,1.038239597369268186e-01,9.631688124146284835e+00
1.116366205591158955e+00,1.100200574688216942e-01,9.012733607684527470e+00,4.644601274357378351e-01,1.042365892198775512e-01,9.593560260213344293e+00
1.116880454783136578e+00,1.104416392904297162e-01,8.955665392890955090e+00,4.643286312987002229e-01,1.046490287143856390e-01,9.555750419139192431e+00
1.117394940861747177e+00,1.108616275324771083e-01,8.899472036349909132e+00,4.641970745885443117e-01,1.050612783079283297e-01,9.518254642486452255e+00
1.117909663936111242e+00,1.112799956482430769e-01,8.844234569404912705e+00,4.640654572773673658e-01,1.054733380879421256e-01,9.481069037240621000e+00
1.118424624115399890e+00,1.116967245547874216e-01,8.790029204447435518e+00,4.639337793372538821e-01,1.058852081418235613e-01,9.444189774463977116e+00
1.118939821508834642e+00,1.121118027143156032e-01,8.736926942714784872e+00,4.638020407402752565e-01,1.062968885569289812e-01,9.407613087982666045e+00
1.119455256225687201e+00,1.125252261667221559e-01,8.684993220136998815e+00,4.636702414584902288e-01,1.067083794205746505e-01,9.371335273105909636e+00
1.119970928375279229e+00,1.129369985136947641e-01,8.634287592296510994e+00,4.635383814639446598e-01,1.071196808200359785e-01,9.335352685376532733e+00
1.120486838066983459e+00,1.133471308550645651e-01,8.584863459312579437e+00,4.634064607286713655e-01,1.075307928425489612e-01,9.299661739351641643e+00
1.121002985410222141e+00,1.137556416783671032e-01,8.536767831215557933e+00,4.632744792246906163e-01,1.079417155753087387e-01,9.264258907413051247e+00
1.121519370514469038e+00,1.141625567028635851e-01,8.490041134132557232e+00,4.631424369240093042e-01,1.083524491054711492e-01,9.229140718606110738e+00
1.122035993489247208e+00,1.145679086795225732e-01,8.444717057370926483e+00,4.630103337986218315e-01,1.087629935201510634e-01,9.194303757506682828e+00
1.122552854444130777e+00,1.149717371487197076e-01,8.400822441256106998e+00,4.628781698205096107e-01,1.091733489064234952e-01,9.159744663114960161e+00
1.123069953488744277e+00,1.153740881576374028e-01,8.358377205360513429e+00,4.627459449616410647e-01,1.095835153513237126e-01,9.125460127775692598e+00
1.123587290732762867e+00,1.157750139395596900e-01,8.317394316548726962e+00,4.625983608683016390e-01,1.099934929418467933e-01,9.091446896124089960e+00
1.124104866285911886e+00,1.161745725574596377e-01,8.277879796062629580e+00,4.624395344508464567e-01,1.104032817649472920e-01,9.057701764056591998e+00
1.124622680257967300e+00,1.165728275144498755e-01,8.239832764679714927e+00,4.622806348706992585e-01,1.108128819075400173e-01,9.024221577725768384e+00
1.125140732758755924e+00,1.169698473338262740e-01,8.203245524798882471e+00,4.621216620941580588e-01,1.112222934565001431e-01,8.991003232558833602e+00
1.125659023898154754e+00,1.173657051115726269e-01,8.168103678140580470e+00,4.619626160875051624e-01,1.116315164986620978e-01,8.958043672299165650e+00
1.126177553786091856e+00,1.177604780443185506e-01,8.134386277592980719e+00,4.618034968170074972e-01,1.120405511208211191e-01,8.925339888069904859e+00
1.126696322532545702e+00,1.181542469358322078e-01,8.102066011594603268e+00,4.616443042489163373e-01,1.124493974097319215e-01,8.892888917459464082e+00
1.127215330247545166e+00,1.185470956852178459e-01,8.071109419313842182e+00,4.614850383494675801e-01,1.128580554521093626e-01,8.860687843627998106e+00
1.127734577041170194e+00,1.189391107600395875e-01,8.041477134770770974e+00,4.613256990848813577e-01,1.132665253346284429e-01,8.828733794434450388e+00
1.128254063023551357e+00,1.193303806576327258e-01,8.013124157943954273e+00,4.611662864213623703e-01,1.136748071439244168e-01,8.797023941583585582e+00
1.128773788304869852e+00,1.197209953578827202e-01,7.986000150816174425e+00,4.610068003250997193e-01,1.140829009665924598e-01,8.765555499792521132e+00
1.129293752995357725e+00,1.201110457707502827e-01,7.960049756237522978e+00,4.608472407622669631e-01,1.144908068891878905e-01,8.734325725976139765e+00
1.129813957205297648e+00,1.205006231818002149e-01,7.935212937422341462e+00,4.606876076990220059e-01,1.148985249982260592e-01,8.703331918450992077e+00
1.130334401045023363e+00,1.208898186989528084e-01,7.911425335847520834e+00,4.605279011015072088e-01,1.153060553801829036e-01,8.672571416157083490e+00
1.130855084624919238e+00,1.212787227036191545e-01,7.888618645284183550e+00,4.603681209358493343e-01,1.157133981214941709e-01,8.642041597897266669e+00
1.131376008055420490e+00,1.216674243093105179e-01,7.866720999671186654e+00,4.602082671681595460e-01,1.161205533085557517e-01,8.611739881593555523e+00
1.131897171447013184e+00,1.220560108307189168e-01,7.845657372528803464e+00,4.600483397645334094e-01,1.165275210277240125e-01,8.581663723560049917e+00
1.132418574910234454e+00,1.224445672661616524e-01,7.825349985612064074e+00,4.598883386910508908e-01,1.169343013653154628e-01,8.551810617792048319e+00
1.132940218555672063e+00,1.228331757961633880e-01,7.805718724516297335e+00,4.597282639137762472e-01,1.173408944076067550e-01,8.522178095270882991e+00
1.133462102493965284e+00,1.232219153008167895e-01,7.786681558971785044e+00,4.595681153987580259e-01,1.177473002408352398e-01,8.492763723284042499e+00
1.133984226835803355e+00,1.236108608984134022e-01,7.768154965599273432e+00,4.594078931120295639e-01,1.181535189511977446e-01,8.463565104760366609e+00
1.134506591691927690e+00,1.240000835076872643e-01,7.750054350942936487e+00,4.592475970196079893e-01,1.185595506248522391e-01,8.434579877619592381e+00
1.135029197173130111e+00,1.243896494358378013e-01,7.732294472652476713e+00,4.590872270874949979e-01,1.189653953479168358e-01,8.405805714136272755e+00
1.135552043390253063e+00,1.247796199943291967e-01,7.714789856749050934e+00,4.589267832816769088e-01,1.193710532064694574e-01,8.377240320317486777e+00
1.136075130454190729e+00,1.251700511442808139e-01,7.697455208982018959e+00,4.587662655681239432e-01,1.197765242865490576e-01,8.348881435293913356e+00
1.136598458475888140e+00,1.255609931730654605e-01,7.680205818363172732e+00,4.586294612850642105e-01,1.201818086741545111e-01,8.320726830724201051e+00
1.137122027566341620e+00,1.259524904035477511e-01,7.662957951051676986e+00,4.585120137922056305e-01,1.205869064552456127e-01,8.292774310212013944e+00
1.137645837836598117e+00,1.263445809371846473e-01,7.645629232856429702e+00,4.583945121976750747e-01,1.209918177157418562e-01,8.265021708735707406e+00
1.138169889397756096e+00,1.267372964320180317e-01,7.628139018721091347e+00,4.582769564765508119e-01,1.213965425415237664e-01,8.237466892090022696e+00
1.138694182360965534e+00,1.271306619163749818e-01,7.610408747661633555e+00,4.581593466038995643e-01,1.218010810184323445e-01,8.210107756339768414e+00
1.139218716837426593e+00,1.275246956388936259e-01,7.592362281734243545e+00,4.580416825547768966e-01,1.222054332322684012e-01,8.182942227285108672e+00
1.139743492938391833e+00,1.279194089552868341e-01,7.573926227723843496e+00,4.579239643042264385e-01,1.226095992687941116e-01,8.155968259937981912e+00
1.140268510775164224e+00,1.283148062520473032e-01,7.555030240359000615e+00,4.578061918272806619e-01,1.230135792137314610e-01,8.129183838009767626e+00
1.140793770459098466e+00,1.287108849071072481e-01,7.535607305976451897e+00,4.576883650989603258e-01,1.234173731527633544e-01,8.102586973409502846e+00
1.141319272101600335e+00,1.291076352872587429e-01,7.515594005678354783e+00,4.575704840942748652e-01,1.238209811715332842e-01,8.076175705752703493e+00
1.141845015814126896e+00,1.295050407819558769e-01,7.494930757146068601e+00,4.574525487882220576e-01,1.242244033556449967e-01,8.049948101880403328e+00
1.142371001708186729e+00,1.299030778729308722e-01,7.473562034395586196e+00,4.573345591557883005e-01,1.246276397906629363e-01,8.023902255388131621e+00
1.142897229895339928e+00,1.303017162388756256e-01,7.451436564881215752e+00,4.572165151719481679e-01,1.250306905621125786e-01,7.998036286164646569e+00
1.143423700487197214e+00,1.307009188942649391e-01,7.428507503474909512e+00,4.570984168116651869e-01,1.254335557554792091e-01,7.972348339940269923e+00
1.143950413595421711e+00,1.311006423612402771e-01,7.404732582968076571e+00,4.569802640498908941e-01,1.258362354562094776e-01,7.946836587844334332e+00
1.144477369331727168e+00,1.315008368733049937e-01,7.380074240861133283e+00,4.568620568615656685e-01,1.262387297497101768e-01,7.921499225971859737e+00
1.145004567807879514e+00,1.319014466094449445e-01,7.354499722321540922e+00,4.567437952216179542e-01,1.266410387213493527e-01,7.896334474958933036e+00
1.145532009135695306e+00,1.323024099571433188e-01,7.327981159304728820e+00,4.566254791049649819e-01,1.270431624564548612e-01,7.871340579566874496e+00
1.146059693427043724e+00,1.327036598026384295e-01,7.300495625942013511e+00,4.565071084865122142e-01,1.274451010403164775e-01,7.846515808274624248e+00
1.146587620793844353e+00,1.331051238466471887e-01,7.272025170407268924e+00,4.563886833411537336e-01,1.278468545581835647e-01,7.821858452879624224e+00
1.147115791348068958e+00,1.335067249436840964e-01,7.242556823575906577e+00,4.562702036437719100e-01,1.282484230952668502e-01,7.797366828106490289e+00
1.147644205201740819e+00,1.339083814629986602e-01,7.212082584889524917e+00,4.561516693692375668e-01,1.286498067367376485e-01,7.773039271223691316e+00
